TARGET_FID,KOD_UNI,MAPA,STRED,CENA,FUNKCE,TYP_CENY,zmena,DAT_VZNIK,DAT_ZMENA,ID,KOD_MC,NAZEV_MC,KOD_MO,POSKYT,ID_POSKYT,STAV_ZMENA,NAZEV_1,TARGET_FID_1,KOD_UNI_1,TYP,PO__ET_POD,ST__ECHA,PO__ET_P_1,PO__ET_P_2,NOVA_BUDOV,KOD_UNI_2,DB_LO,DB_HI
266,10552,11,0,9460,R1,181920-pary,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,266,10552,5,1,1,1,0,0,10552,30,35
281,207,11,0,N,J,vysl-filtr,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,281,207,1,4,3,0,0,0,207,30,35
343,16251,11,0,N,B1,vysl-filtr,4,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,343,16251,5,1,1,1,0,0,16251,30,35
8494,16005,11,0,10200,R1,181920-primy,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,8494,16005,5,2,3,0,0,0,16005,30,35
8703,16040,11,0,7770,B1,vysl-filtr,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,8703,16040,5,1,1,1,0,0,16040,30,35
8725,16096,11,0,7260,F,vysl-filtr,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,8725,16096,,,,,,,16096,30,35
8961,16201,11,0,7770,B1,181920-pary,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,8961,16201,1,3,3,1,0,0,16201,30,35
8962,16202,12,0,N,F,vysl-filtr,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,8962,16202,1,1,3,0,0,0,16202,30,35
8982,16250,11,0,N,B1,vysl-filtr,5,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,8982,16250,1,4,3,1,0,1,16250,30,35
9098,16282,11,0,7770,B1,181920-pary,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,9098,16282,,,,,,,16282,30,35
9285,16530,2,0,N,R1,vysl-filtr,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,9285,16530,,,,,,,16530,30,35
149,193,11,0,3000,F,181920-pary,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,149,193,,,,,,,193,35,40
234,10057,11,0,9460,R1,vysl-filtr,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,234,10057,1,3,3,1,0,0,10057,35,40
250,10403,12,0,10200,R1,181920-pary,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,250,10403,5,1,1,0,0,0,10403,35,40
8868,16130,12,0,N,F,vysl-filtr,5,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,8868,16130,,,,,,,16130,35,40
9153,16401,12,0,N,J,vysl-filtr,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,9153,16401,5,2,1,0,0,0,16401,35,40
9287,16532,12,0,N,R1,vysl-filtr,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,9287,16532,5,2,3,0,0,0,16532,35,40
70,234,12,0,2200,F,vysl-filtr,45,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,70,234,,,,,,,234,40,45
82,237,12,0,8280,R2,vysl-filtr,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,82,237,,,,,,,237,40,45
124,194,11,0,N,J,vysl-filtr,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,124,194,5,2,1,0,0,0,194,40,45
125,238,12,0,9460,R2,vysl-filtr,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,125,238,1,3,3,1,0,0,238,40,45
166,198,11,0,7260,F,vysl-filtr,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,166,198,6,1,3,0,0,0,198,40,45
175,10852,11,0,7770,B1,181920-pary,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,175,10852,,,,,,,10852,40,45
178,10835,11,0,8280,DR3,vysl-filtr,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,178,10835,1,1,1,1,0,0,10835,40,45
193,243,12,0,N,N,vysl-filtr,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,193,243,,,,,,,243,40,45
239,244,12,0,5110,R2,vysl-filtr,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,239,244,,,,,,,244,40,45
483,223,11,0,N,R3,vysl-filtr,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,483,223,1,2,3,0,0,0,223,40,45
8704,16039,11,0,7770,B1,vysl-filtr,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,8704,16039,5,1,1,0,0,0,16039,40,45
8726,16095,11,0,N,R1,vysl-filtr,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,8726,16095,,,,,,,16095,40,45
8983,16253,12,0,7260,F,181920-pary,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,8983,16253,5,2,1,0,0,0,16253,40,45
9366,242,12,0,N,G,vysl-filtr,4,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,9366,242,,,,,,,242,40,45
479,10550,11,0,4620,F,vysl-filtr,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,479,10550,1,4,3,0,0,0,10550,50,55
186,199,11,0,7260,F,vysl-filtr,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,186,199,5,2,1,1,0,0,199,55,60
187,197,11,0,9460,R2,181920-pary,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,187,197,1,2,1,0,0,0,197,55,60
191,232,11,0,N,J,vysl-filtr,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,191,232,1,1,1,0,0,0,232,55,60
194,10924,11,0,7770,B1,181920-pary,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,194,10924,5,1,1,0,0,0,10924,55,60
195,251,12,0,8280,R2,vysl-filtr,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,195,251,1,1,1,0,0,0,251,55,60
196,10834,11,0,7260,H,vysl-filtr,5,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,196,10834,1,1,3,0,0,0,10834,55,60
198,10854,12,0,10200,R1,181920-pary,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,198,10854,5,1,1,0,0,0,10854,55,60
213,252,12,0,8280,R2,vysl-filtr,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,213,252,5,2,1,0,0,0,252,55,60
221,245,12,0,N,O,vysl-filtr,5,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,221,245,,,,,,,245,55,60
303,208,11,0,8280,R2,vysl-filtr,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,303,208,1,6,3,0,0,0,208,55,60
397,220,11,0,3550,H,vysl-filtr,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,397,220,3,1,1,0,0,0,220,55,60
422,265,12,0,N,J,vysl-filtr,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,422,265,5,1,1,0,0,0,265,55,60
430,10728,12,0,7770,B1,vysl-filtr,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,430,10728,5,1,1,0,0,0,10728,55,60
445,10846,12,0,8280,DR2,vysl-filtr,5,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,445,10846,1,4,3,0,0,0,10846,55,60
477,283,12,0,7770,E,181920-pary,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,477,283,3,1,3,0,0,0,283,55,60
480,222,11,0,1500,K,vysl-filtr,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,480,222,3,1,1,0,0,0,222,55,60
497,225,11,0,4620,G,vysl-filtr,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,497,225,3,1,3,0,0,0,225,55,60
514,282,12,0,7260,F,181920-pary,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,514,282,1,1,1,0,0,1,282,55,60
519,697,23,0,1480,H,vysl-filtr,5,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,519,697,3,1,3,0,0,0,697,55,60
8387,10973,12,0,7770,F,vysl-filtr,0,2016-04-22 00:00:00.000000 UTC,2020-01-02 00:00:00.000000 UTC,46,547301,Praha-Dolní Chabry,86,HMP-IPR,43,U,Dolní Chabry,8387,10973,,,,,,,10973,55,60
6384,5743,84,0,3070,F,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,6384,5743,1,3,3,1,0,0,5743,0,5
7182,6376,96,0,N,F,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7182,6376,1,1,1,1,0,0,6376,0,5
6721,5754,84,0,N,O,vysl-filtr,5,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,6721,5754,,,,,,,5754,15,20
6935,17049,96,0,N,F,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,6935,17049,,,,,,,17049,25,30
6986,12134,95,0,N,R2,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,6986,12134,5,2,1,0,0,0,12134,25,30
6984,6349,96,0,N,G,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,6984,6349,,,,,,,6349,30,35
7004,12705,96,0,4420,R3,181920-pary,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7004,12705,,,,,,,12705,30,35
7047,6355,96,0,7500,R2,181920-pary,5,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7047,6355,1,1,1,0,0,0,6355,30,35
7078,6354,96,0,7500,R1,181920-pary,5,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7078,6354,5,1,1,1,0,1,6354,30,35
7132,6422,96,0,7500,R1,181920-pary,5,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7132,6422,5,2,1,1,0,0,6422,30,35
7139,6369,96,0,900,M,vysl-filtr,5,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7139,6369,8,2,3,0,1,0,6369,30,35
7249,6372,96,0,8610,R1,181920-pary,45,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7249,6372,1,1,3,1,0,0,6372,30,35
7297,17119,96,0,9960,R1,181920-pary,4,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7297,17119,5,1,3,0,0,0,17119,30,35
7367,12369,95,0,N,N,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7367,12369,5,1,1,1,0,0,12369,30,35
7369,6343,96,0,940,N,vysl-filtr,5,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7369,6343,1,2,3,0,0,0,6343,30,35
7453,12135,107,0,N,N,vysl-filtr,5,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7453,12135,5,1,1,1,0,0,12135,30,35
8928,6370,96,0,900,M,vysl-filtr,5,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,8928,6370,,,,,,,6370,30,35
8980,6373,96,0,N,R1,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,8980,6373,5,1,3,0,0,0,6373,30,35
9093,17190,96,0,9960,F,181920-pary,5,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,9093,17190,5,2,1,0,0,0,17190,30,35
9416,12849,96,0,9960,B1,181920-pary,34,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,9416,12849,1,3,3,0,1,0,12849,30,35
7192,12854,96,0,N,J,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7192,12854,5,1,1,1,0,0,12854,35,40
7087,12709,96,0,7500,R2,181920-pary,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7087,12709,,,,,,,12709,45,50
7106,6356,96,0,N,J,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7106,6356,,,,,,,6356,45,50
7133,12724,96,0,7500,R2,181920-pary,5,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7133,12724,5,2,3,1,0,0,12724,45,50
7167,12139,96,0,5300,DR2,181920-pary,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7167,12139,1,1,1,0,0,0,12139,45,50
7307,12982,96,0,9960,R1,181920-primy,4,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7307,12982,1,3,3,0,0,0,12982,45,50
7390,6374,96,0,N,K,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7390,6374,1,3,3,0,0,0,6374,45,50
7394,12136,96,0,N,N,vysl-filtr,5,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7394,12136,,,,,,,12136,45,50
7530,7031,106,0,680,M,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7530,7031,5,2,3,0,0,0,7031,45,50
7536,7032,106,0,630,N,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7536,7032,5,2,3,0,0,0,7032,45,50
7541,7030,106,0,7470,R1,181920-pary,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7541,7030,5,2,3,0,0,1,7030,45,50
7553,12123,107,0,N,M,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7553,12123,,,,,,,12123,45,50
7560,12391,106,0,7470,R1,181920-primy,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7560,12391,5,2,3,0,0,0,12391,45,50
7573,12879,106,0,7470,R1,181920-pary,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7573,12879,5,2,3,0,0,0,12879,45,50
8778,6347,96,0,N,F,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,8778,6347,,,,,,,6347,45,50
8779,17048,96,0,9960,R1,181920-pary,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,8779,17048,1,1,3,0,0,0,17048,45,50
7008,6384,96,0,4000,H,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7008,6384,1,2,1,1,0,0,6384,50,55
7074,6360,96,0,5300,F,181920-pary,5,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7074,6360,5,1,1,0,0,0,6360,50,55
7186,12723,96,0,N,F,vysl-filtr,5,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7186,12723,1,3,1,0,0,0,12723,50,55
7534,7133,107,0,2700,R2,181920-pary,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7534,7133,,,,,,,7133,50,55
6269,5745,84,0,14780,R1,181920-pary,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,6269,5745,1,4,3,0,0,0,5745,55,60
6532,5747,84,0,5300,R2,181920-pary,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,6532,5747,1,2,1,1,0,0,5747,55,60
6596,5748,84,0,5300,F,181920-pary,3,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,6596,5748,1,1,1,0,0,0,5748,55,60
6603,5750,84,0,N,F,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,6603,5750,,,,,,,5750,55,60
6645,5751,84,0,5300,R2,181920-pary,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,6645,5751,1,2,1,0,0,0,5751,55,60
6662,5753,84,0,N,J,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,6662,5753,1,2,1,0,0,0,5753,55,60
6684,5756,84,0,N,K,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,6684,5756,1,1,1,0,0,0,5756,55,60
6742,12350,84,0,7810,E,181920-pary,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,6742,12350,1,2,1,0,0,0,12350,55,60
7009,6358,96,0,7500,R2,181920-pary,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7009,6358,5,2,1,0,0,0,6358,55,60
7126,6364,96,0,N,F,vysl-filtr,5,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7126,6364,,,,,,,6364,55,60
7137,12138,96,0,5300,DR2,181920-pary,5,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7137,12138,5,2,3,1,0,0,12138,55,60
7159,6359,96,0,5300,CB2,181920-pary,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7159,6359,1,2,1,0,0,0,6359,55,60
7178,12626,96,0,5300,F,181920-pary,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7178,12626,1,1,1,0,0,0,12626,55,60
7194,6377,96,0,N,H,vysl-filtr,0,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7194,6377,,,,,,,6377,55,60
7197,12424,96,0,N,M,vysl-filtr,5,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7197,12424,1,1,1,1,0,0,12424,55,60
7215,6379,96,0,7500,R1,181920-pary,5,2018-09-10 00:00:00.000000 UTC,2020-10-05 00:00:00.000000 UTC,39,547115,Praha-Velká Chuchle,51,HMP-IPR,43,U,Velká Chuchle,7215,6379,1,1,1,1,0,0,6379,55,60
